#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
               -19.5          29.102929
               -24.6          18.356654
               -29.8          14.027109
               -34.9          13.745416
               -40.1          13.841871
               -45.2          11.507871
               -50.4           7.362209
               -55.5           4.088147
               -60.7           2.584179
               -65.8           2.253471
                 -71           2.810535
               -76.1           4.675503
               -81.3           8.963729
               -86.4          16.711652
               -91.6          27.466213
               -96.7          39.064039
              -101.9          48.530832
                -107          54.452929
              -112.2          56.985007
              -117.3          56.811046
              -122.5          54.224929
              -127.6          50.509467
              -132.8          47.338603
              -137.9          45.770681
              -143.1          44.922594
              -148.2          44.320777
              -153.4          44.225463
              -158.5          43.896505
              -163.7          43.264645
              -168.8          42.020093
                -174          40.605623
              -179.1          40.463477
              -184.3          40.760276
              -189.4          40.687798
              -194.5          39.755379
              -199.7          38.810885
              -204.8          39.106860
                -210          40.785233
              -215.1          41.823481
              -220.3          41.165940
              -225.4          40.747395
              -230.6          41.887577
              -235.7          44.187864
              -240.9          47.806334
                -246          52.715137
              -251.1          57.811197
              -256.3          61.501558
              -261.4          60.072751
              -266.6          49.924929
              -271.7          34.096774
              -276.9          19.645594
                -282          10.256616
              -287.2           5.218079
              -292.3           2.737193
              -297.4           1.468701
              -302.6           0.817353
              -307.7           0.463935
              -312.9           0.320991
                -318           0.232692
              -323.1           0.191406
              -328.3           0.123993
              -333.4           0.141164
              -338.6           0.132384
              -343.7           0.127605
              -348.9           0.084504
                -354           0.090087
              -359.1           0.052253
              -364.3           0.033885
              -369.4           0.006127
              -374.6           0.045075
              -379.7           0.016112
              -384.8          -0.004984
                -390          -0.014745
              -395.1           0.028645
              -400.3           0.024231
              -405.4           0.030114
              -410.5          -0.001713
              -415.7           0.026006
              -420.8           0.016456
              -425.9           0.037681
              -431.1           0.041209
              -436.2           0.072683
              -441.4           0.045073
              -446.5          -0.020099
              -451.6          -0.014910
              -456.8          -0.002541
              -461.9          -0.000117
                -467          -0.003092
              -472.2           0.015219
              -477.3           0.021902
              -482.5           0.026956
              -487.6           0.011086
              -492.7           0.001781
              -497.9           0.002110
                -503           0.016699
              -508.1           0.015766
              -513.3           0.015777
              -518.4           0.006898
              -523.5           0.021106
              -528.7           0.028642
              -533.8           0.029356
              -538.9           0.002419
              -544.1          -0.018461
              -549.2          -0.021281
              -554.3           0.001312
              -559.5           0.011812
              -564.6           0.011944
              -569.7           0.004598
              -574.9           0.008794
                -580          -0.012426
              -585.1          -0.026695
              -590.3          -0.032306
              -595.4          -0.016560
              -600.5          -0.016298
              -605.7          -0.004086
              -610.8          -0.000155
              -615.9           0.002681
              -621.1          -0.009199
              -626.2          -0.006790
              -631.3          -0.002239
              -636.5          -0.003818
              -641.6          -0.009373
              -646.7           0.002020
              -651.9           0.001497
                -657           0.000412
              -662.1          -0.011030
              -667.2           0.016043
              -672.4           0.033901
              -677.5           0.022498
              -682.6          -0.005045
              -687.8          -0.010546
              -692.9          -0.018408
                -698          -0.003505
              -703.2           0.000998
              -708.3           0.002355
              -713.4           0.003525
              -718.5           0.028762
              -723.7           0.016977
              -728.8          -0.006776
              -733.9          -0.022378
              -739.1          -0.013528
              -744.2           0.000032
              -749.3           0.011634
              -754.4           0.002239
              -759.6           0.004106
              -764.7           0.001307
              -769.8           0.011592
              -774.9          -0.002296
              -780.1           0.003533
              -785.2          -0.002297
              -790.3           0.001803
              -795.4           0.005284
              -800.6           0.009911
              -805.7           0.014264
              -810.8           0.023176
              -815.9          -0.001460
              -821.1          -0.024369
              -826.2          -0.038066
              -831.3          -0.015480
              -836.4          -0.000293
              -841.6           0.008880
              -846.7          -0.021379
              -851.8          -0.023485
              -856.9          -0.011818
              -862.1          -0.004860
              -867.2           0.000377
              -872.3           0.018756
              -877.4           0.011729
              -882.6           0.002710
              -887.7           0.003331
              -892.8           0.016836
              -897.9           0.012909
                -903           0.016463
              -908.2          -0.001221
              -913.3          -0.004151
              -918.4          -0.006760
              -923.5           0.001925
              -928.6          -0.005253
              -933.8           0.002894
              -938.9          -0.005758
                -944          -0.002340
              -949.1          -0.001314
              -954.3          -0.002927
              -959.4          -0.018088
              -964.5          -0.006085
              -969.6          -0.004756
              -974.7           0.009857
              -979.8           0.016955
                -985           0.033022
              -990.1           0.028435
              -995.2           0.022093
             -1000.3           0.003525
             -1005.4           0.006041
             -1010.6          -0.005273
             -1015.7          -0.014099
             -1020.8           0.003904
             -1025.9           0.028517
               -1031           0.008198
             -1036.1           0.005643
             -1041.3           0.001510
             -1046.4           0.016871
             -1051.5           0.005233
             -1056.6          -0.009928
             -1061.7          -0.002421
             -1066.9           0.035901
               -1072           0.024291
             -1077.1           0.023026
             -1082.2           0.019283
             -1087.3           0.007324
             -1092.4          -0.010521
             -1097.5          -0.004341
             -1102.7          -0.006016
             -1107.8          -0.003677
             -1112.9          -0.022212
               -1118          -0.017646
             -1123.1          -0.003005
             -1128.2           0.020227
             -1133.3           0.015166
             -1138.5           0.007424
             -1143.6          -0.015026
             -1148.7          -0.009190
             -1153.8          -0.018826
             -1158.9          -0.010401
               -1164          -0.009584
             -1169.1          -0.006043
             -1174.3          -0.008526
             -1179.4           0.004402
             -1184.5           0.001674
             -1189.6           0.009488
             -1194.7           0.003683
             -1199.8           0.011869
             -1204.9           0.004456
               -1210           0.003944
             -1215.1          -0.009056
             -1220.3          -0.018887
             -1225.4          -0.030063
             -1230.5          -0.002670
             -1235.6           0.017095
             -1240.7           0.014275
             -1245.8          -0.026132
             -1250.9          -0.026822
               -1256          -0.028433
             -1261.1          -0.034208
             -1266.3          -0.028180
             -1271.4          -0.000225
             -1276.5          -0.014579
             -1281.6          -0.025465
             -1286.7          -0.031580
             -1291.8          -0.002967
             -1296.9           0.003115
               -1302           0.010961
             -1307.1           0.009217
             -1312.2           0.023948
             -1317.3           0.004498
             -1322.4          -0.003917
             -1327.6          -0.002727
             -1332.7           0.008141
             -1337.8          -0.006979
             -1342.9          -0.012346
               -1348          -0.023903
             -1353.1          -0.034729
             -1358.2          -0.062719
             -1363.3          -0.038870
             -1368.4          -0.017626
             -1373.5           0.001900
             -1378.6          -0.008578
             -1383.7          -0.013869
             -1388.8          -0.016532
             -1393.9          -0.000604
               -1399          -0.010731
             -1404.1           0.013725
             -1409.2           0.023929
             -1414.4           0.017723
             -1419.5          -0.001977
             -1424.6           0.000106
             -1429.7          -0.008801
             -1434.8          -0.001097
             -1439.9          -0.021972
               -1445          -0.019950
             -1450.1          -0.019289
             -1455.2          -0.008168
             -1460.3          -0.008341
             -1465.4           0.011898
             -1470.5          -0.006727
             -1475.6          -0.019902
             -1480.7          -0.025069
             -1485.8          -0.009779
             -1490.9          -0.006939
               -1496           0.025184
             -1501.1           0.043704
             -1506.2           0.049604
             -1511.3           0.021750
             -1516.4           0.016686
             -1521.5          -0.000496
             -1526.6           0.001633
             -1531.7           0.003379
             -1536.8           0.017180
             -1541.9           0.013267
               -1547           0.016130
             -1552.1          -0.008256
             -1557.2          -0.012440
             -1562.3          -0.009361
             -1567.4           0.029325
             -1572.5           0.035668
             -1577.6           0.023216
             -1582.7          -0.012012
             -1587.8          -0.007046
             -1592.9          -0.012212
               -1598          -0.003595
             -1603.1          -0.002231
             -1608.2           0.012118
             -1613.3           0.006851
             -1618.4           0.028955
             -1623.5           0.047373
             -1628.6           0.053302
             -1633.7           0.031126
             -1638.8           0.030936
             -1643.9           0.009681
               -1649          -0.017948
             -1654.1          -0.062099
             -1659.2          -0.045797
             -1664.3          -0.026033
             -1669.4          -0.006984
             -1674.4          -0.002702
             -1679.5          -0.003386
             -1684.6          -0.030789
             -1689.7          -0.017712
             -1694.8          -0.030288
             -1699.9          -0.013295
               -1705          -0.007949
             -1710.1          -0.000499
             -1715.2          -0.014674
             -1720.3          -0.013371
             -1725.4          -0.002976
             -1730.5           0.039461
             -1735.6           0.025909
             -1740.7           0.000072
             -1745.8          -0.014116
             -1750.9           0.003761
               -1756          -0.001601
               -1761           0.019615
             -1766.1          -0.024796
             -1771.2          -0.028608
             -1776.3           0.013238
             -1781.4           0.037408
             -1786.5           0.013761
             -1791.6          -0.001550
             -1796.7          -0.022329
             -1801.8          -0.024908
             -1806.9          -0.015254
               -1812          -0.000488
             -1817.1          -0.010942
             -1822.1          -0.002410
             -1827.2           0.000924
             -1832.3           0.012276
             -1837.4           0.050899
             -1842.5           0.065616
             -1847.6           0.061540
             -1852.7           0.048488
             -1857.8           0.047898
             -1862.9           0.040366
             -1867.9          -0.008038
               -1873          -0.024693
             -1878.1           0.023604
             -1883.2           0.055548
             -1888.3           0.042985
             -1893.4           0.022389
             -1898.5           0.022135
             -1903.6           0.045759
             -1908.7           0.036181
             -1913.7           0.023918
             -1918.8           0.017461
             -1923.9           0.001178
               -1929          -0.033924
             -1934.1          -0.063984
             -1939.2          -0.053912
             -1944.3          -0.059686
