#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             -129.77              0.7344
            -128.542              0.7596
            -127.307              0.7345
            -126.063               0.634
            -124.817              0.5082
            -123.543              0.1561
            -122.293              0.0052
            -121.049             -0.0953
            -119.797             -0.2714
             -118.55             -0.3971
            -117.297             -0.5731
            -116.063             -0.5982
            -114.822             -0.6736
