#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
               491.5           2.075327
               486.3           2.013238
               481.1           1.890058
                 476           1.694748
               470.8           1.437330
               465.6           1.131975
               460.4           0.811305
               455.3           0.529251
               450.1           0.317506
               444.9           0.180677
               439.8           0.101174
               434.6           0.057180
               429.4           0.025938
               424.3           0.008270
               419.1           0.001692
               413.9           0.000907
               408.8           0.000545
               403.6          -0.001886
               398.4          -0.006626
               393.3          -0.006971
               388.1          -0.001303
               382.9           0.003167
               377.8           0.002908
               372.6          -0.000880
               367.4          -0.003359
               362.3          -0.000103
               357.1           0.002183
               351.9           0.004056
               346.8           0.004943
               341.6           0.001488
               336.4           0.000156
               331.3           0.001856
               326.1           0.002237
                 321           0.003101
               315.8           0.003531
               310.6           0.002487
               305.5           0.001453
               300.3           0.001388
               295.1           0.004705
                 290           0.007731
               284.8           0.006651
               279.6           0.003659
               274.5           0.000602
               269.3           0.003399
               264.2           0.006143
                 259           0.004013
               253.8           0.000621
               248.7          -0.000589
               243.5           0.000392
               238.4           0.003418
               233.2           0.003159
                 228           0.000518
               222.9           0.002375
               217.7           0.004208
               212.6           0.002408
               207.4           0.004459
               202.2           0.003572
               197.1           0.000851
               191.9           0.002894
               186.8           0.003657
               181.6           0.002002
               176.4           0.003068
               171.3           0.005029
               166.1           0.005711
                 161           0.002210
               155.8          -0.000696
               150.6           0.000568
               145.5           0.001730
               140.3           0.001497
               135.2          -0.001237
                 130          -0.002572
               124.9          -0.000106
               119.7           0.003238
               114.5           0.007454
               109.4           0.006816
               104.2           0.009619
                99.1           0.015044
                93.9           0.017882
                88.8           0.023018
                83.6           0.030491
                78.4           0.033702
                73.3           0.035179
                68.1           0.042825
                  63           0.052067
                57.8           0.058577
                52.7           0.060219
                47.5           0.064550
                42.4           0.071066
                37.2           0.079641
                32.1           0.085442
                26.9           0.088943
                21.7           0.095531
                16.6           0.107212
                11.4           0.125079
                 6.3           0.171077
                 1.1           0.282277
                  -4           0.505759
                -9.2           0.722163
               -14.3           0.776269
               -19.5           0.725567
               -24.6           0.769998
               -29.8           0.800627
               -34.9           0.764765
               -40.1           0.729351
               -45.2           0.686589
               -50.4           0.560685
               -55.5           0.408730
               -60.7           0.278816
               -65.8           0.188995
                 -71           0.133073
               -76.1           0.091334
               -81.3           0.062549
               -86.4           0.049930
               -91.6           0.038821
               -96.7           0.027690
              -101.9           0.023089
                -107           0.025309
              -112.2           0.021170
              -117.3           0.012764
              -122.5           0.006877
              -127.6           0.006745
              -132.8           0.006663
              -137.9           0.007574
              -143.1           0.006452
              -148.2           0.005208
              -153.4           0.004979
              -158.5           0.006367
              -163.7           0.007649
              -168.8           0.006651
                -174           0.003453
              -179.1           0.003489
              -184.3           0.005241
              -189.4           0.004088
              -194.5           0.002450
              -199.7           0.002011
              -204.8           0.004493
                -210           0.007578
              -215.1           0.008568
              -220.3           0.007154
              -225.4           0.006743
              -230.6           0.006579
              -235.7           0.004909
              -240.9           0.001236
                -246           0.000661
              -251.1           0.001313
              -256.3           0.001792
              -261.4           0.002414
              -266.6           0.004081
              -271.7           0.004349
              -276.9           0.005219
                -282           0.005539
              -287.2           0.005146
              -292.3           0.004997
              -297.4           0.003267
              -302.6           0.003330
              -307.7           0.002364
              -312.9          -0.002765
                -318          -0.002705
              -323.1           0.001997
              -328.3           0.004028
              -333.4           0.000414
              -338.6          -0.002767
              -343.7          -0.004199
              -348.9          -0.003632
                -354           0.000574
              -359.1           0.005926
              -364.3           0.007279
              -369.4           0.004483
              -374.6          -0.001756
              -379.7          -0.004166
              -384.8          -0.002747
                -390          -0.000098
              -395.1           0.001286
              -400.3           0.001891
              -405.4           0.001806
              -410.5          -0.000454
              -415.7          -0.001563
              -420.8          -0.002421
              -425.9          -0.003832
              -431.1          -0.002594
              -436.2          -0.000538
              -441.4           0.000586
              -446.5          -0.001283
              -451.6           0.001486
              -456.8           0.006085
              -461.9           0.005280
                -467           0.003565
              -472.2           0.003409
              -477.3           0.003328
              -482.5           0.003444
              -487.6           0.001130
              -492.7           0.002456
              -497.9           0.004363
                -503           0.001411
              -508.1          -0.000671
              -513.3           0.002350
              -518.4           0.002925
              -523.5           0.002333
              -528.7           0.003071
              -533.8           0.001341
              -538.9          -0.001199
              -544.1          -0.000720
              -549.2          -0.000297
              -554.3          -0.000308
              -559.5          -0.001265
              -564.6          -0.001484
              -569.7          -0.002693
              -574.9          -0.001094
                -580           0.000063
              -585.1          -0.002177
              -590.3          -0.001904
              -595.4           0.000821
              -600.5           0.000164
              -605.7           0.002179
              -610.8           0.003290
              -615.9          -0.000872
              -621.1          -0.003118
              -626.2          -0.000723
              -631.3          -0.001506
              -636.5          -0.003617
              -641.6          -0.002593
              -646.7          -0.002078
              -651.9          -0.003389
                -657          -0.000781
              -662.1           0.000904
              -667.2           0.001129
              -672.4           0.001363
              -677.5           0.001643
              -682.6          -0.002942
              -687.8          -0.008511
              -692.9          -0.006636
                -698          -0.003896
              -703.2          -0.005995
              -708.3          -0.008651
              -713.4          -0.009340
              -718.5          -0.003978
              -723.7          -0.000263
              -728.8          -0.001343
              -733.9          -0.002184
              -739.1          -0.002940
              -744.2          -0.005192
              -749.3          -0.004327
              -754.4          -0.003578
              -759.6          -0.001989
              -764.7           0.000014
              -769.8          -0.000339
              -774.9          -0.002903
              -780.1          -0.002833
              -785.2          -0.000735
              -790.3           0.002325
              -795.4           0.002630
              -800.6           0.000736
              -805.7           0.002055
              -810.8           0.005013
              -815.9           0.002887
              -821.1          -0.000468
              -826.2          -0.001274
              -831.3          -0.000739
              -836.4          -0.002219
              -841.6          -0.003204
              -846.7          -0.003701
              -851.8           0.000053
              -856.9           0.003027
              -862.1           0.002223
              -867.2           0.001204
              -872.3          -0.000459
              -877.4          -0.002143
              -882.6           0.001337
              -887.7           0.002647
              -892.8           0.002335
              -897.9           0.001260
                -903           0.000322
              -908.2           0.001283
              -913.3           0.002450
              -918.4           0.003474
              -923.5           0.001598
              -928.6          -0.003382
              -933.8          -0.002439
              -938.9           0.000124
                -944           0.001960
              -949.1           0.002872
              -954.3           0.003603
              -959.4           0.004170
              -964.5           0.002177
              -969.6          -0.000710
              -974.7           0.000678
              -979.8           0.002279
                -985           0.001290
              -990.1          -0.000925
              -995.2          -0.001733
             -1000.3          -0.002182
             -1005.4          -0.002020
             -1010.6          -0.002587
             -1015.7          -0.002943
             -1020.8          -0.005854
             -1025.9          -0.003684
               -1031           0.001340
             -1036.1           0.003089
             -1041.3           0.001365
             -1046.4          -0.001531
             -1051.5          -0.001931
             -1056.6           0.001243
             -1061.7           0.001830
             -1066.9           0.001062
               -1072           0.001902
             -1077.1           0.002219
             -1082.2          -0.000762
             -1087.3          -0.002584
             -1092.4          -0.000238
             -1097.5           0.002165
             -1102.7           0.000140
             -1107.8           0.001184
             -1112.9           0.002268
               -1118           0.001225
             -1123.1          -0.000985
             -1128.2          -0.004731
             -1133.3          -0.008008
             -1138.5          -0.004998
             -1143.6          -0.000809
             -1148.7           0.001166
             -1153.8           0.002806
             -1158.9           0.002518
               -1164          -0.001599
             -1169.1          -0.002742
             -1174.3          -0.002948
             -1179.4          -0.000828
             -1184.5           0.000376
             -1189.6          -0.000198
             -1194.7          -0.001226
             -1199.8          -0.000952
             -1204.9           0.001019
               -1210           0.005389
             -1215.1           0.005305
             -1220.3           0.001915
             -1225.4           0.000422
             -1230.5           0.002864
             -1235.6           0.004430
             -1240.7           0.007581
             -1245.8           0.006635
             -1250.9           0.000848
               -1256           0.000074
             -1261.1           0.005940
             -1266.3           0.005712
             -1271.4           0.000788
             -1276.5           0.000165
             -1281.6           0.000003
             -1286.7          -0.005624
             -1291.8          -0.005311
             -1296.9          -0.002449
               -1302          -0.002464
             -1307.1          -0.001502
             -1312.2           0.001501
             -1317.3          -0.003183
             -1322.4          -0.005846
             -1327.6          -0.005073
             -1332.7          -0.007804
             -1337.8          -0.006485
             -1342.9          -0.001812
               -1348          -0.003446
             -1353.1          -0.004990
             -1358.2          -0.002365
             -1363.3          -0.002159
             -1368.4          -0.001694
             -1373.5           0.002776
             -1378.6           0.005811
             -1383.7           0.006696
             -1388.8           0.000128
             -1393.9          -0.003674
               -1399           0.000772
             -1404.1           0.003369
             -1409.2           0.001436
             -1414.4           0.001923
             -1419.5           0.000976
             -1424.6          -0.000742
             -1429.7          -0.003957
             -1434.8          -0.004546
             -1439.9          -0.002595
               -1445          -0.000159
             -1450.1          -0.001370
             -1455.2          -0.000015
             -1460.3           0.000777
             -1465.4           0.000626
             -1470.5           0.000524
             -1475.6           0.001257
             -1480.7           0.001029
             -1485.8           0.001115
             -1490.9           0.000855
               -1496          -0.000552
             -1501.1           0.000187
             -1506.2           0.004291
             -1511.3           0.003973
             -1516.4           0.003832
             -1521.5           0.000714
             -1526.6           0.001759
             -1531.7           0.008127
             -1536.8           0.006041
             -1541.9          -0.000899
               -1547          -0.001723
             -1552.1          -0.000135
             -1557.2           0.001102
             -1562.3          -0.002096
             -1567.4          -0.002635
             -1572.5           0.000439
             -1577.6          -0.002409
             -1582.7          -0.006871
             -1587.8          -0.004352
             -1592.9          -0.000969
               -1598          -0.000862
             -1603.1          -0.004427
             -1608.2          -0.005306
             -1613.3          -0.003449
             -1618.4          -0.002207
             -1623.5          -0.002099
             -1628.6          -0.000252
             -1633.7           0.001150
             -1638.8           0.003091
             -1643.9           0.001747
               -1649          -0.000779
             -1654.1          -0.001740
             -1659.2           0.001380
             -1664.3           0.004179
             -1669.4           0.001499
             -1674.4          -0.003001
             -1679.5          -0.003307
             -1684.6          -0.002693
             -1689.7          -0.005280
             -1694.8          -0.008524
             -1699.9          -0.008818
               -1705          -0.007147
             -1710.1          -0.002283
             -1715.2           0.002715
             -1720.3           0.004505
             -1725.4           0.001433
             -1730.5          -0.002706
             -1735.6          -0.002569
             -1740.7           0.000652
             -1745.8          -0.000867
             -1750.9          -0.000309
               -1756           0.000824
               -1761          -0.001157
             -1766.1           0.000327
             -1771.2           0.002583
             -1776.3           0.004137
             -1781.4           0.009008
             -1786.5           0.007733
             -1791.6           0.002817
             -1796.7           0.002778
             -1801.8           0.006466
             -1806.9           0.005893
               -1812           0.001526
             -1817.1          -0.001578
             -1822.1           0.000310
             -1827.2          -0.000390
             -1832.3          -0.003009
             -1837.4          -0.000744
             -1842.5           0.006345
             -1847.6           0.007054
             -1852.7           0.004939
             -1857.8           0.005718
             -1862.9           0.004469
             -1867.9           0.002234
               -1873           0.004419
             -1878.1           0.004053
             -1883.2           0.002298
             -1888.3           0.003918
             -1893.4           0.006733
             -1898.5           0.003042
             -1903.6          -0.001732
             -1908.7          -0.005612
             -1913.7          -0.003604
             -1918.8          -0.000112
             -1923.9           0.005110
               -1929           0.008566
             -1934.1           0.001496
             -1939.2          -0.005432
             -1944.3          -0.002609
             -1949.3          -0.003343
             -1954.4          -0.007340
             -1959.5          -0.010420
             -1964.6          -0.006279
             -1969.7          -0.003940
             -1974.8          -0.005670
             -1979.9          -0.008461
             -1984.9          -0.007656
               -1990          -0.004349
             -1995.1          -0.002521
             -2000.2          -0.002850
