#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             401.029              1.4038
             402.573              1.3811
             404.117              1.3585
             405.661              1.3358
             407.204              1.3132
             408.748              1.2906
             410.292              1.2755
             411.835              1.2528
             413.379              1.2302
             414.923              1.2075
             416.467                 1.2
              418.01              1.1925
             419.554              1.1849
             421.098              1.1774
             422.642              1.1698
             424.185              1.1698
             425.729              1.1623
             427.273              1.1623
             428.817              1.1698
              430.36              1.1774
             431.904              1.1849
             433.448              1.1925
             434.992                 1.2
             436.535              1.2075
             438.079              1.2151
             439.623              1.2226
             441.167              1.2302
              442.71              1.2302
             444.254              1.2302
             445.798              1.2377
             447.341              1.2377
             448.885              1.2377
             450.429              1.2302
             451.973              1.2226
             453.516              1.2151
              455.06              1.2075
             456.604                 1.2
             458.148              1.1849
             459.691              1.1774
             461.235              1.1774
             462.779              1.1698
             464.323              1.1623
             465.866              1.1547
              467.41              1.1547
             468.954              1.1472
             470.498              1.1472
             472.041              1.1396
             473.585              1.1396
             475.129              1.1396
             476.673              1.1396
             478.216              1.1396
              479.76              1.1396
             481.304              1.1321
             482.848              1.1245
             484.391              1.1245
             485.935               1.117
             487.479              1.1094
             489.022              1.1019
             490.566              1.0868
              492.11              1.0868
             493.654              1.0717
             495.197              1.0641
             496.741              1.0491
             498.285              1.0415
             499.829               1.034
             501.372              1.0189
             502.916              1.0113
              504.46              1.0113
             506.004              1.0038
             507.547              1.0038
             509.091              1.0038
             510.635              1.0113
             512.179              1.0113
             513.722              1.0113
             515.266              1.0113
              516.81              1.0189
             518.354              1.0189
             519.897              1.0264
             521.441               1.034
             522.985              1.0415
             524.528              1.0491
             526.072              1.0491
             527.616              1.0415
              529.16               1.034
             530.703              1.0264
             532.247              1.0189
             533.791              1.0113
             535.335              1.0038
             536.878              0.9962
             538.422              0.9962
             539.966              0.9962
              541.51              0.9962
             543.053              0.9962
             544.597              0.9962
             546.141              1.0038
             547.685              1.0038
             549.228              1.0113
             550.772              1.0189
             552.316               1.034
              553.86              1.0415
             555.403              1.0491
             556.947              1.0566
             558.491              1.0641
             560.035              1.0717
             561.578              1.0793
             563.122              1.0793
             564.666              1.0793
             566.209              1.0868
             567.753              1.0868
             569.297              1.0868
             570.841              1.0868
             572.384              1.0868
             573.928              1.0868
             575.472              1.0793
             577.016              1.0793
             578.559              1.0717
             580.103              1.0793
             581.647              1.0793
             583.191              1.0793
             584.734              1.0793
             586.278              1.0868
             587.822              1.0943
             589.366              1.1019
             590.909              1.1094
             592.453               1.117
             593.997              1.1321
             595.541              1.1321
             597.084              1.1547
             598.628              1.1698
             600.172              1.1849
             601.715              1.1925
             603.259              1.2075
             604.803              1.2226
             606.347              1.2377
              607.89              1.2528
             609.434              1.2604
             610.978              1.2755
             612.522               1.283
             614.065              1.2981
             615.609              1.3132
             617.153              1.3132
             618.697              1.3283
              620.24              1.3358
             621.784              1.3434
             623.328              1.3585
             624.872              1.3736
             626.415              1.3887
             627.959              1.4038
             629.503              1.4264
             631.047              1.4415
              632.59              1.4642
             634.134              1.4792
             635.678              1.4943
             637.222              1.5094
             638.765              1.5321
             640.309              1.5472
             641.853              1.5623
             643.396              1.5774
              644.94              1.5849
             646.484              1.5924
             648.028              1.5849
             649.571              1.5774
             651.115              1.5547
             652.659              1.5396
             654.203               1.517
             655.746              1.4943
              657.29              1.4717
             658.834              1.4415
             660.378              1.4038
             661.921              1.3585
             663.465              1.3132
             665.009              1.2755
             666.553              1.2377
             668.096              1.1925
              669.64              1.1547
             671.184               1.117
             672.728              1.0717
             674.271              1.0189
             675.815              0.9811
             677.359              0.9434
             678.902              0.8981
             680.446              0.8604
              681.99              0.8302
             683.534              0.7925
             685.077              0.7547
             686.621               0.717
             688.165              0.6868
             689.709              0.6491
             691.252              0.6038
             692.796              0.5811
              694.34              0.5358
             695.884              0.4981
             697.427              0.4528
             698.971              0.4151
             700.515              0.3774
             702.059              0.3472
             703.602              0.3094
             705.146              0.2792
              706.69              0.2415
             708.234              0.2113
             709.777              0.1811
             711.321              0.1585
             712.865              0.1358
             714.409              0.1208
             715.952              0.1057
             717.496              0.0981
              719.04              0.0906
             720.583              0.0755
             722.127              0.0679
             723.671              0.0604
             725.215              0.0528
             726.758              0.0528
             728.302              0.0528
             729.846              0.0528
              731.39              0.0453
             732.933              0.0453
             734.477              0.0377
             736.021              0.0377
             737.565              0.0302
             739.108              0.0302
             740.652              0.0226
             742.196              0.0226
              743.74              0.0151
             745.283              0.0075
             746.827              0.0075
             748.371              0.0075
             749.915              0.0075
             751.458              0.0075
             753.002                   0
             754.546                   0
             756.089             -0.0075
             757.633             -0.0075
             759.177             -0.0075
             760.721                   0
             762.264                   0
             763.808                   0
             765.352                   0
             766.896                   0
             768.439                   0
             769.983                   0
             771.527                   0
             773.071                   0
             774.614                   0
             776.158              0.0075
             777.702              0.0075
             779.246                   0
             780.789                   0
             782.333                   0
             783.877              0.0075
             785.421              0.0075
             786.964              0.0075
             788.508              0.0075
             790.052              0.0075
             791.596              0.0075
             793.139              0.0075
             794.683              0.0075
             796.227              0.0075
              797.77              0.0075
             799.314              0.0075
             800.858              0.0075
             802.402              0.0075
             803.945              0.0075
             805.489              0.0075
             807.033              0.0075
             808.577              0.0075
              810.12              0.0075
             811.664              0.0075
             813.208              0.0075
             814.752              0.0075
             816.295              0.0075
             817.839              0.0075
             819.383              0.0075
             820.927              0.0075
              822.47              0.0075
             824.014              0.0075
             825.558              0.0075
             827.102              0.0075
             828.645              0.0075
             830.189              0.0075
             831.733              0.0075
             833.276              0.0075
              834.82              0.0075
             836.364              0.0075
             837.908              0.0075
             839.451              0.0075
             840.995              0.0075
             842.539              0.0075
             844.083              0.0075
             845.626              0.0075
              847.17              0.0075
             848.714              0.0075
             850.258              0.0075
             851.801              0.0075
             853.345              0.0075
             854.889              0.0075
             856.433              0.0075
             857.976              0.0075
              859.52              0.0075
             861.064              0.0075
             862.608              0.0075
             864.151              0.0075
             865.695              0.0075
             867.239              0.0075
             868.783              0.0075
             870.326              0.0075
              871.87              0.0075
             873.414              0.0075
             874.957              0.0075
             876.501              0.0075
             878.045              0.0075
             879.589              0.0075
             881.132              0.0075
             882.676              0.0075
              884.22              0.0075
             885.764              0.0075
             887.307              0.0075
             888.851              0.0075
             890.395              0.0075
             891.939              0.0075
             893.482              0.0075
             895.026              0.0075
              896.57              0.0075
             898.114              0.0075
             899.657              0.0075
             901.201              0.0075
             902.745              0.0075
             904.289              0.0075
             905.832              0.0075
             907.376              0.0075
              908.92              0.0075
             910.463              0.0075
             912.007              0.0075
             913.551              0.0075
             915.095              0.0075
             916.638              0.0075
             918.182              0.0075
             919.726              0.0075
              921.27              0.0075
             922.813              0.0075
             924.357              0.0075
             925.901              0.0075
             927.445              0.0075
             928.988              0.0075
             930.532              0.0075
             932.076              0.0075
              933.62              0.0075
             935.163              0.0075
             936.707              0.0075
             938.251              0.0075
             939.795              0.0075
             941.338              0.0075
             942.882              0.0075
             944.426              0.0075
              945.97              0.0075
             947.513              0.0075
             949.057              0.0075
             950.601              0.0075
             952.144              0.0075
             953.688              0.0075
             955.232              0.0075
             956.776              0.0075
             958.319              0.0075
             959.863              0.0075
             961.407              0.0075
             962.951              0.0075
             964.494              0.0075
             966.038              0.0075
             967.582              0.0075
             969.126              0.0075
             970.669              0.0075
             972.213              0.0075
             973.757              0.0075
             975.301              0.0075
             976.844              0.0075
             978.388              0.0075
             979.932              0.0075
